79.67,5.566853642463684,0.823394495412844,0.9681069958847737,0.6446360153256705,0.740084388185654,0.7142857142857143,0.842058562555457,0.5221774193548387,0.9095801937567277,0.8793738489871087,0.9256281407035176,0.718,0.941,0.673,0.877,0.57,0.949,0.518,0.845,0.955,0.921
80.56,5.140667587518692,0.8643852978453739,0.9935691318327974,0.8585526315789473,0.7625106022052587,0.7538280329799765,0.9423480083857443,0.43462897526501765,0.8388501742160279,0.9790286975717439,0.9604700854700855,0.682,0.927,0.522,0.899,0.64,0.899,0.738,0.963,0.887,0.899
83.35,4.644002616405487,0.7335069444444444,0.9775051124744376,0.6738410596026491,0.818609022556391,0.7160493827160493,0.964516129032258,0.7212475633528265,0.8963474827245804,0.9428007889546351,0.8967441860465116,0.845,0.956,0.814,0.871,0.754,0.897,0.37,0.908,0.956,0.964
83.0,4.490711152553558,0.8171368861024033,0.9824380165289256,0.818815331010453,0.820631970260223,0.8373983739837398,0.960167714884696,0.47516339869281043,0.8890995260663507,0.9631525076765609,0.9354518371400199,0.782,0.951,0.705,0.883,0.515,0.916,0.727,0.938,0.941,0.942
84.16,4.372099816799164,0.7579225352112676,0.9775280898876404,0.8136511375947996,0.8075201432408237,0.8480243161094225,0.9697286012526096,0.5251677852348994,0.8796718322698268,0.9624365482233502,0.962303664921466,0.861,0.957,0.751,0.902,0.558,0.929,0.626,0.965,0.948,0.919
85.32,4.110426157712936,0.6983154670750383,0.9926624737945493,0.7729044834307992,0.8372753074739829,0.7250437828371279,0.9622833843017329,0.7665995975855131,0.9302325581395349,0.9533267130089375,0.9241114313160422,0.912,0.947,0.793,0.885,0.828,0.944,0.381,0.92,0.96,0.962
84.56,4.247852981090546,0.8466593647316539,0.9846782431052093,0.7015285599356396,0.7966841186736475,0.8723021582733813,0.9611848825331971,0.5770577933450087,0.9170731707317074,0.9513888888888888,0.9415262636273538,0.773,0.964,0.872,0.913,0.485,0.941,0.659,0.94,0.959,0.95
85.43,3.9918371737003326,0.7854545454545454,0.9846782431052093,0.7423312883435583,0.8524590163934426,0.8531157270029673,0.952191235059761,0.6026490066225165,0.9475935828877006,0.9608826479438315,0.9033457249070632,0.864,0.964,0.847,0.884,0.575,0.956,0.637,0.886,0.958,0.972
86.21,3.877217620611191,0.8082851637764933,0.9856996935648621,0.6925515055467512,0.8444022770398482,0.7814096016343207,0.9815618221258134,0.7639097744360902,0.8931583880037488,0.9517241379310345,0.9381746810598626,0.839,0.965,0.874,0.89,0.765,0.905,0.508,0.953,0.966,0.956
85.58,4.014827460050583,0.7510620220900595,0.9907502569373073,0.749770009199632,0.8623402163225172,0.6616654163540885,0.950592885375494,0.8453333333333334,0.9297029702970298,0.9509803921568627,0.9518072289156626,0.884,0.964,0.815,0.877,0.882,0.962,0.317,0.939,0.97,0.948
